Price,Color,Mileage,Make,Model,City,Automatic Transmission,Air Conditioner,Power Steering,Remote Control,year,full_option,Car Category
200000.0,Dark green,400000.0,Kia,Pride,Tagamo3 - New Cairo,No,No,No,No,2004,No,low
1500000.0,Dark grey,25000.0,Nissan,Qashqai,El Mahalla,Yes,Yes,Yes,Yes,2021,Yes,high
580000.0,Red,55000.0,Speranza,Tiggo,Shobra,Yes,Yes,No,Yes,2019,No,mid
525000.0,Red,160000.0,Nissan,Sunny,Damietta,Yes,Yes,Yes,Yes,2019,Yes,mid
920000.0,Silver,49000.0,Hyundai,Elantra HD,Cairo,Yes,Yes,Yes,Yes,2022,Yes,mid
1100000.0,Red,166500.0,Mini,Convertible,Cairo,Yes,No,No,No,2019,No,mid
480000.0,Gold,85000.0,Nissan,Sunny,6 October,No,No,No,No,2014,No,low
256000.0,Dark green,300000.0,Toyota,Echo,Obour City,No,No,No,No,2000,No,low
320000.0,Dark green,189000.0,Hyundai,Galloper,Mansoura,No,Yes,No,Yes,2001,No,low
200000.0,White,200000.0,Geely,Sparky,Cairo,No,No,No,No,2006,No,low
700000.0,Silver,137000.0,Hyundai,Elantra HD,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2021,Yes,mid
900000.0,Red,23000.0,MG,5,Ismailia,Yes,Yes,Yes,Yes,2022,Yes,mid
125000.0,White,230000.0,Kia,Pride,Maadi,No,Yes,No,No,1999,No,low
600000.0,Black,50000.0,Skoda,Fantasia,Asyut,Yes,Yes,No,No,2011,No,mid
590000.0,White,250000.0,Hyundai,Elantra MD,Mansoura,No,No,No,No,2013,No,mid
550000.0,Black,220000.0,Skoda,Octavia A5,Alexandria,No,No,No,No,2008,No,mid
520000.0,Red,55000.0,Byd,F3,Cairo,No,Yes,Yes,Yes,2023,No,mid
460000.0,White,109000.0,Hyundai,Avante,Tala,Yes,Yes,Yes,Yes,2011,Yes,low
520000.0,Black,135000.0,Renault,Sandero Step Way,Pyramids Gardens,Yes,Yes,Yes,Yes,2016,Yes,mid
1750000.0,White,30000.0,Isuzu,D max,El-Arish,Yes,Yes,No,Yes,2024,No,high
740000.0,Dark green,117000.0,Renault,Duster,Giza,Yes,Yes,Yes,Yes,2019,Yes,mid
298000.0,Dark red,115000.0,Chevrolet,Lanos,Giza,No,Yes,Yes,Yes,2014,No,low
330000.0,Red,145000.0,Renault,Logan,Shobra,Yes,Yes,Yes,Yes,2013,Yes,low
630000.0,Silver,140000.0,Hyundai,Elantra MD,Sadat City,No,No,No,No,2012,No,mid
710000.0,Silver,190000.0,Skoda,Octavia A7,Cairo,Yes,Yes,No,Yes,2014,No,mid
530000.0,Red,95000.0,Renault,Sandero Step Way,Tagamo3 - New Cairo,No,No,No,No,2016,No,mid
850000.0,Dark blue,50000.0,Fiat,Tipo,6 October,Yes,Yes,Yes,Yes,2021,Yes,mid
1550000.0,Silver,60000.0,Hyundai,Tucson,6 October,Yes,Yes,Yes,Yes,2019,Yes,high
250000.0,Blue,200000.0,Hyundai,Verna,Alexandria,No,Yes,Yes,Yes,2007,No,low
700000.0,Silver,260000.0,Seat,Toledo,El Qanater El Khayreya,Yes,Yes,Yes,Yes,2016,Yes,mid
220000.0,Silver,170000.0,Daewoo,Lanos 2,6 October,No,No,No,No,2008,No,low
255000.0,Red,125000.0,Speranza,A113,Damietta,No,No,No,No,2012,No,low
550000.0,Red,119000.0,Nissan,Sunny,Nasr city,Yes,Yes,Yes,Yes,2020,Yes,mid
410000.0,Silver,205000.0,BMW,520,Helwan,Yes,Yes,Yes,Yes,1999,Yes,low
650000.0,Black,340000.0,Kia,Soul,Helwan,No,No,No,No,2009,No,mid
370000.0,Red,99000.0,Hyundai,I10,Mansoura,No,Yes,Yes,Yes,2011,No,low
257000.0,White,190000.0,Byd,F3,Beni Suef,No,No,No,No,2016,No,low
350000.0,Brown,350000.0,Byd,F3,El Haram,Yes,Yes,Yes,No,2015,No,low
800000.0,Black,130000.0,Jeep,Cherokee,Banha,No,No,No,No,2009,No,mid
300000.0,White,450000.0,Hyundai,Verna,10th of Ramadan,No,No,No,No,2015,No,low
550000.0,Black,100000.0,Chevrolet,Optra,Mokattam,Yes,Yes,Yes,Yes,2019,Yes,mid
440000.0,Silver,205000.0,Peugeot,301,Cairo,Yes,No,Yes,No,2015,No,low
135000.0,White,30000.0,Suzuki,Van,Warraq,No,No,No,No,2015,No,low
600000.0,Black,280000.0,Jeep,Liberty,Port Said,Yes,Yes,No,Yes,2004,No,mid
80000.0,White,45000.0,Lada,2107,Mohandessin,No,No,No,No,2006,No,low
490000.0,Blue,170000.0,Hyundai,Genesis,El Haram,Yes,Yes,Yes,Yes,2008,Yes,low
185000.0,Silver,196000.0,Daewoo,Nubira 1,Giza,No,No,No,No,1997,No,low
3000000.0,Black,117000.0,Mercedes,Viano,Sheikh Zayed City,Yes,Yes,Yes,No,2010,No,high
86000.0,Dark grey,400000.0,Fiat,Tempra,El Salam City,Yes,No,No,No,1990,No,low
500000.0,Blue,160000.0,Geely,Imperial,Qalyubia,Yes,Yes,Yes,Yes,2019,Yes,low
1050000.0,White,140000.0,Toyota,Corolla,Shibin el Kom,Yes,Yes,Yes,Yes,2019,Yes,mid
850000.0,Bronze,115000.0,Kia,Cerato,Asyut,Yes,Yes,Yes,Yes,2015,Yes,mid
550000.0,Black,130000.0,Nissan,Sunny,Giza,Yes,Yes,Yes,No,2020,No,mid
280000.0,Silver,180000.0,Chevrolet,Lanos,El Minya,No,No,No,No,2009,No,low
170000.0,Orange,300000.0,Speranza,A516,Nasr city,No,No,No,No,2010,No,low
815000.0,Black,142000.0,Kia,Cerato,Helwan,Yes,Yes,Yes,Yes,2016,Yes,mid
810000.0,Black,142000.0,Kia,Cerato,Helwan,Yes,Yes,Yes,Yes,2016,Yes,mid
630000.0,Silver,173000.0,Kia,K3,Luxor,Yes,No,No,No,2015,No,mid
810000.0,Red,10500.0,Chery,A3,Cairo,No,No,No,No,2023,No,mid
510000.0,Bronze,180000.0,Nissan,Sunny,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2020,Yes,mid
580000.0,Blue,35000.0,Chevrolet,Aveo,Cairo,Yes,Yes,Yes,Yes,2020,Yes,mid
430000.0,Silver,35000.0,Chevrolet,N300,Cairo,No,Yes,Yes,Yes,2020,No,low
375000.0,White,200000.0,Hyundai,Verna,Zagazig,No,Yes,Yes,Yes,2015,No,low
450000.0,Blue,94000.0,Toyota,Corolla,Al Shorouk,Yes,Yes,No,No,1997,No,low
999000.0,Petroleum,70000.0,Lada,2107,Shibin el Kom,No,No,No,Yes,2008,No,mid
82000.0,Red,200000.0,Fiat,Tempra,Mansoura,No,No,No,No,2000,No,low
170000.0,Silver,58000.0,Proton,Wira,Suez,No,No,No,No,2005,No,low
1100000.0,Silver,168000.0,Ford,Kuga,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2018,Yes,mid
400000.0,Black,210000.0,Suzuki,Sx4,Cairo,Yes,Yes,Yes,Yes,2009,Yes,low
490000.0,Dark grey,155000.0,Opel,Corsa,Cairo,Yes,Yes,Yes,Yes,2012,Yes,low
1000000.0,Red,165000.0,Kia,Sportage,Shobra,Yes,No,No,No,2012,No,mid
700000.0,Silver,140000.0,Opel,Astra,Tagamo3 - New Cairo,Yes,Yes,No,Yes,2017,No,mid
455000.0,Silver,104000.0,Chevrolet,Optra,Qena,Yes,Yes,No,Yes,2013,No,low
380000.0,Gold,200000.0,Renault,Logan,Obour City,No,Yes,No,Yes,2016,No,low
550000.0,Red,260000.0,Mitsubishi,Lancer Puma,Cairo,Yes,Yes,Yes,Yes,2012,Yes,mid
310000.0,Cyan,226000.0,Hyundai,Verna,Heliopolis,No,No,No,No,2009,No,low
340000.0,Silver,310000.0,Opel,Astra,6 October,Yes,No,No,No,2006,No,low
700000.0,Red,115000.0,Mitsubishi,Lancer EX Shark,El Senbellawein,No,No,No,No,2016,No,mid
2300000.0,Silver,77000.0,Peugeot,5008,Dakahlia,Yes,Yes,Yes,Yes,2020,Yes,high
250000.0,White,112000.0,Smart,Fortwo,El Haram,Yes,No,Yes,Yes,2000,No,low
65000.0,Silver,80000.0,Fiat,128,Cairo,Yes,No,No,No,1989,No,low
975000.0,Petroleum,24000.0,Fiat,Tipo,Giza,Yes,Yes,Yes,Yes,2022,Yes,mid
670000.0,Green,75000.0,Chevrolet,Optra,Ismailia,Yes,Yes,Yes,Yes,2021,Yes,mid
300000.0,Dark blue,405000.0,Renault,Clio,Cairo,Yes,Yes,Yes,Yes,2005,Yes,low
195000.0,Black,160000.0,Mitsubishi,Lancer Puma,Ashmoun,Yes,No,No,No,2009,No,low
370000.0,Dark grey,200000.0,Hyundai,Verna,El Haram,Yes,Yes,Yes,No,2014,No,low
550000.0,Red,34700.0,Chery,Arrizo 5,Helwan,No,Yes,Yes,Yes,2022,No,mid
750000.0,Silver,28000.0,Hyundai,Elantra HD,El Minya,Yes,Yes,Yes,Yes,2019,Yes,mid
187000.0,White,327000.0,Fiat,Shahin,Shibin el Kom,Yes,Yes,No,No,1986,No,low
1050000.0,White,40000.0,Peugeot,2008,Asyut,Yes,Yes,Yes,Yes,2021,Yes,mid
2050000.0,Red,25000.0,Hyundai,Tucson,Kafr el-Sheikh,Yes,Yes,Yes,Yes,2022,Yes,high
720000.0,Black,179000.0,Kia,Carens,Sheikh Zayed City,Yes,Yes,No,Yes,2012,No,mid
500000.0,Silver,214000.0,Mitsubishi,Lancer Puma,Alexandria,No,No,No,No,2009,No,low
600000.0,Silver,180000.0,Brilliance,V5,6 October,No,No,No,No,2015,No,mid
770000.0,White,119000.0,Toyota,Corolla,Gharbia,No,No,No,No,2013,No,mid
1500000.0,White,140000.0,Peugeot,508,Beheira,Yes,Yes,Yes,Yes,2020,Yes,high
190000.0,Red,100000.0,Toyota,Corolla,Sohag,No,Yes,Yes,Yes,1993,No,low
570000.0,Cyan,111000.0,Chery,Arrizo 5,Helwan,Yes,Yes,Yes,Yes,2022,Yes,mid
500000.0,Green,2008.0,Kia,Xceed,Dokki,No,No,No,No,2021,No,low
440000.0,Silver,130000.0,Mitsubishi,Lancer Puma,Qena,Yes,Yes,Yes,No,2006,No,low
325000.0,Black,259000.0,Chevrolet,Optra,Cairo,No,No,No,No,2008,No,low
145000.0,Red,65000.0,Geely,Pandino,Tanta,No,Yes,Yes,No,2010,No,low
700000.0,Black,250000.0,Mitsubishi,Lancer EX Shark,Tanta,Yes,Yes,Yes,Yes,2017,Yes,mid
650000.0,Silver,135000.0,Toyota,Avanza,Shobra,Yes,Yes,Yes,Yes,2012,Yes,mid
1200000.0,Petroleum,33000.0,Mitsubishi,Eclipse Cross,Minya Al Qamh,Yes,Yes,Yes,Yes,2018,Yes,mid
270000.0,Petroleum,130000.0,Daewoo,Nubira 2,Qalyubia,Yes,Yes,Yes,No,2004,No,low
800000.0,Black,160000.0,Volkswagen,Passat,Obour City,No,No,No,No,2008,No,mid
450000.0,Silver,300000.0,Chevrolet,Aveo,Mohandessin,Yes,Yes,Yes,Yes,2019,Yes,low
280000.0,Black,217000.0,Brilliance,FSV,Maadi,No,No,No,No,2010,No,low
950000.0,Dark blue,170000.0,Suzuki,Ciaz,Mansoura,Yes,No,No,No,2023,No,mid
350000.0,Black,220000.0,Chevrolet,Aveo,Helwan,No,Yes,Yes,Yes,2012,No,low
365000.0,Black,203000.0,Speranza,Tiggo,Maadi,No,Yes,Yes,Yes,2009,No,low
700000.0,Blue,100000.0,Kia,Forte,Dakahlia,Yes,Yes,Yes,Yes,2010,Yes,mid
450000.0,White,250000.0,Mercedes,S 320,Pyramids Gardens,Yes,Yes,Yes,No,1992,No,low
780000.0,Mocha,180000.0,Kia,Carens,Faqous,Yes,Yes,Yes,Yes,2013,Yes,mid
800000.0,Silver,110000.0,Mitsubishi,Lancer EX Shark,Red Sea,Yes,Yes,Yes,Yes,2017,Yes,mid
775000.0,Dark grey,102000.0,Toyota,Corolla,Cairo,Yes,Yes,Yes,Yes,2014,Yes,mid
600000.0,Gray,135000.0,Hyundai,Accent RB,Ain Shams,Yes,Yes,Yes,Yes,2017,Yes,mid
510000.0,Bronze,120000.0,Nissan,Sunny,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2017,Yes,mid
175000.0,Silver,218000.0,Opel,Corsa,Pyramids Gardens,No,No,No,No,2005,No,low
420000.0,Red,230000.0,Nissan,Sunny,Cairo,Yes,Yes,No,Yes,2017,No,low
95000.0,White,100000.0,Fiat,Shahin,Beni Suef,No,No,No,No,2007,No,low
1250000.0,Black,160000.0,Jeep,Renegade,Tagamo3 - New Cairo,Yes,No,No,Yes,2017,No,high
1050000.0,Dark grey,130000.0,Toyota,Corolla,Alexandria,Yes,Yes,Yes,Yes,2019,Yes,mid
480000.0,Silver,83000.0,Hyundai,Avante,Zagazig,Yes,Yes,Yes,Yes,2013,Yes,low
1050000.0,Dark red,16000.0,Renault,Duster,Cairo,No,No,No,No,2021,No,mid
580000.0,Red,12000.0,Hyundai,Accent RB,10th of Ramadan,Yes,Yes,Yes,No,2016,No,mid
250000.0,Blue,230000.0,Volkswagen,Polo,Banha,Yes,Yes,No,No,2004,No,low
250000.0,Blue,50000.0,Volkswagen,Polo,Banha,No,No,No,No,2004,No,low
488000.0,Silver,142000.0,Kia,Cerato,Nasr city,Yes,Yes,No,Yes,2011,No,low
177000.0,Gray,320000.0,Daewoo,Nubira 2,Cairo,No,Yes,Yes,No,2002,No,low
510000.0,Black,100000.0,Nissan,Sunny,Cairo,Yes,Yes,Yes,Yes,2018,Yes,mid
420000.0,White,200000.0,Mercedes,200,Dakahlia,No,No,No,No,1985,No,low
460000.0,Black,277000.0,Hyundai,Getz,Asyut,No,No,No,No,2010,No,low
1150000.0,Black,70000.0,Hyundai,Elantra CN7,Nasr city,Yes,Yes,Yes,Yes,2021,Yes,mid
830000.0,Silver,150000.0,Dodge,Dart,6 October,Yes,Yes,Yes,Yes,2013,Yes,mid
1900000.0,Dark grey,54000.0,Volkswagen,Tiguan,Alexandria,Yes,Yes,Yes,Yes,2020,Yes,high
720000.0,Gray,317000.0,Volkswagen,Passat,Cairo,Yes,No,No,No,2006,No,mid
205000.0,Dark grey,151000.0,Mitsubishi,Lancer,Dakahlia,No,Yes,No,No,1992,No,low
1100000.0,White,100000.0,Renault,21,Sheikh Zayed City,Yes,Yes,Yes,Yes,2021,Yes,mid
670000.0,Black,180000.0,Chery,Tiggo 3,Pyramids Gardens,Yes,Yes,Yes,Yes,2021,Yes,mid
290000.0,Cyan,170000.0,Mazda,3,Alexandria,Yes,Yes,Yes,No,2008,No,low
340000.0,Silver,235000.0,Byd,F3,Obour City,No,No,No,Yes,2018,No,low
291000.0,Cyan,186000.0,Chevrolet,Optra,Alexandria,No,Yes,Yes,Yes,2007,No,low
770000.0,Red,100000.0,Kia,Cerato,Sohag,Yes,Yes,No,No,2017,No,mid
255000.0,Dark grey,260000.0,Daewoo,Nubira 2,Ismailia,No,No,No,No,2002,No,low
400000.0,Silver,200000.0,Chevrolet,Cruze,Cairo,Yes,Yes,Yes,Yes,2010,Yes,low
720000.0,Red,30000.0,Mitsubishi,Lancer EX Shark,El Salam City,Yes,Yes,Yes,No,2015,No,mid
315000.0,Gold,260000.0,Hyundai,Verna,Alexandria,No,Yes,No,Yes,2008,No,low
780000.0,Blue,86000.0,Volkswagen,Golf 6,Port Said,No,No,No,No,2011,No,mid
490000.0,Gray,138000.0,Nissan,Sunny,El Minya,Yes,Yes,Yes,Yes,2015,Yes,low
315000.0,Green,34000.0,Skoda,Octavia A4,Tagamo3 - New Cairo,No,No,No,No,2000,No,low
500000.0,Silver,60000.0,Chery,Arrizo 5,6 October,No,No,No,No,2021,No,low
415000.0,Red,110000.0,Hyundai,I10,Mansoura,No,No,No,No,2011,No,low
590000.0,Black,70000.0,Fiat,Tipo,El Haram,No,Yes,Yes,Yes,2021,No,mid
710000.0,Silver,130000.0,Kia,Soul,Tanta,Yes,Yes,Yes,Yes,2010,Yes,mid
1140000.0,Red,97000.0,Renault,Megane,Alexandria,Yes,Yes,Yes,Yes,2019,Yes,mid
2000000.0,Red,500000.0,Nissan,Sunny,6 October,Yes,Yes,Yes,Yes,1990,Yes,high
190000.0,Petroleum,300000.0,Daewoo,Lanos,Shobra,No,No,No,No,1999,No,low
140000.0,White,200000.0,Toyota,Tercel,Cairo,No,Yes,No,No,1993,No,low
620000.0,Silver,111000.0,Mitsubishi,Lancer EX Shark,El Haram,Yes,Yes,Yes,Yes,2016,Yes,mid
630000.0,Black,250000.0,Hyundai,Elantra MD,10th of Ramadan,No,No,No,No,2012,No,mid
250000.0,Black,12700.0,Speranza,A516,Nasr city,Yes,Yes,Yes,Yes,2011,Yes,low
260000.0,Black,126000.0,Chevrolet,Aveo,Giza,No,Yes,No,Yes,2009,No,low
850000.0,Bronze,101000.0,Fiat,Tipo,Al Shorouk,Yes,Yes,Yes,Yes,2020,Yes,mid
350000.0,Dark blue,270000.0,BMW,316,10th of Ramadan,No,No,No,No,1997,No,low
1115000.0,Silver,58000.0,Opel,Crossland,Obour City,Yes,Yes,Yes,Yes,2022,Yes,mid
240000.0,White,250000.0,Hyundai,Verna,Ismailia,No,No,No,No,2013,No,low
370000.0,Silver,200000.0,Skoda,Fantasia,Qena,No,No,No,No,2009,No,low
490000.0,Silver,150000.0,Chery,Arrizo 5,Qalyub,Yes,Yes,Yes,Yes,2020,Yes,low
900000.0,Black,78000.0,Hyundai,Elantra AD,Suez,No,No,No,No,2017,No,mid
480000.0,White,200000.0,Chevrolet,T-Series,Monufia,No,Yes,No,Yes,2012,No,low
930000.0,Silver,4000.0,Hyundai,Accent RB,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2023,Yes,mid
530000.0,White,140000.0,Kia,Rio,Damietta,Yes,Yes,Yes,No,2014,No,mid
740000.0,Blue,74000.0,Chery,Tiggo 4,Obour City,Yes,Yes,Yes,No,2019,No,mid
930000.0,Black,93000.0,Toyota,Corolla,Nasr city,Yes,No,No,No,2013,No,mid
230000.0,White,185000.0,Kia,Shuma,Ismailia,No,No,No,No,1999,No,low
1900000.0,Gray,36000.0,Peugeot,3008,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2022,Yes,high
430000.0,Bronze,130000.0,Hyundai,Verna,Giza,Yes,Yes,Yes,Yes,2015,Yes,low
275000.0,Eggplant,152000.0,Volkswagen,Polo,Tagamo3 - New Cairo,No,No,No,No,2005,No,low
570000.0,Green,220000.0,Hyundai,Veloster,Beheira,Yes,Yes,No,Yes,2012,No,mid
340000.0,Black,172000.0,Hyundai,XD,Ismailia,No,No,No,No,2001,No,low
750000.0,Silver,66500.0,Nissan,Sentra,Faqous,Yes,No,No,No,2018,No,mid
850000.0,Dark blue,120000.0,Opel,Astra,Cairo,Yes,Yes,Yes,Yes,2018,Yes,mid
690000.0,Red,162000.0,Nissan,Sentra,Obour City,Yes,No,No,No,2018,No,mid
550000.0,White,140000.0,Jac,S2,Obour City,Yes,Yes,Yes,Yes,2017,Yes,mid
105000.0,Eggplant,200000.0,Lada,2107,Sohag,No,No,No,No,2004,No,low
560000.0,Dark blue,134000.0,Mitsubishi,Lancer Puma,Khanka,No,No,No,No,2014,No,mid
800000.0,White,101000.0,Opel,Crossland,El Minya,Yes,Yes,Yes,Yes,2020,Yes,mid
460000.0,Black,129000.0,Renault,Logan,Helwan,Yes,Yes,Yes,Yes,2017,Yes,low
460000.0,Cyan,94000.0,Hyundai,Avante,Asyut,Yes,Yes,Yes,Yes,2014,Yes,low
215000.0,Silver,200000.0,Soueast,V3,Cairo,No,Yes,Yes,Yes,2015,No,low
1600000.0,Dark grey,2000.0,Chery,Tiggo 8,El Manial,Yes,Yes,Yes,Yes,2024,Yes,high
2000000.0,Gray,180000.0,Jeep,Grand Cherokee,Tagamo3 - New Cairo,Yes,Yes,No,Yes,2016,No,high
440000.0,Dark blue,180000.0,Renault,Logan,Ain Shams,Yes,Yes,Yes,Yes,2017,Yes,low
1050000.0,Silver,11000.0,Ssang Yong,Tivoli XLV,Giza,No,No,No,No,2020,No,mid
1100000.0,Black,380000.0,Dodge,Durango,Maadi,Yes,Yes,Yes,Yes,2007,Yes,mid
985000.0,Silver,175000.0,Mercedes,C 280,Abu Qir,Yes,No,No,No,2009,No,mid
200000.0,Gold,270000.0,Daewoo,Lanos 2,Kafr el-Sheikh,No,No,No,No,2001,No,low
355000.0,Silver,200000.0,Hyundai,Verna,Alexandria,No,Yes,No,Yes,2016,No,low
410000.0,Green,290000.0,Nissan,Sunny,Beheira,Yes,Yes,No,Yes,2010,No,low
800000.0,Black,150000.0,Volkswagen,Passat,6 October,No,No,No,No,2012,No,mid
750000.0,Silver,220000.0,Jeep,Liberty,Suez,Yes,No,No,No,2007,No,mid
450000.0,White,135000.0,Hyundai,Verna,Suez,No,No,No,No,2019,No,low
1060000.0,Silver,65000.0,Hyundai,Creta Grand,Tanta,Yes,No,No,No,2017,No,mid
280000.0,Dark blue,212000.0,Renault,Logan,El Haram,No,Yes,No,Yes,2016,No,low
1350000.0,White,235000.0,BMW,320,Tanta,Yes,No,No,No,2014,No,high
680000.0,White,100000.0,Kia,Cerato,Tagamo3 - New Cairo,No,No,No,No,2012,No,mid
860000.0,Silver,125000.0,Toyota,Corona,6 October,No,No,No,No,2016,No,mid
900000.0,Silver,108000.0,Hyundai,Creta,Mit Ghamr,Yes,Yes,Yes,Yes,2018,Yes,mid
890000.0,Dark blue,89000.0,Kia,Grand Cerato,Sadat City,No,Yes,Yes,Yes,2019,No,mid
360000.0,Gray,190000.0,Chevrolet,Aveo,El Minya,Yes,Yes,No,Yes,2013,No,low
465000.0,Black,270000.0,Skoda,Octavia A5,El Haram,Yes,Yes,Yes,Yes,2007,Yes,low
750000.0,Gray,149000.0,Opel,Astra,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2018,Yes,mid
140000.0,Red,250000.0,Chevrolet,N200,Badr City,No,No,No,No,2011,No,low
410000.0,Black,220000.0,Mitsubishi,Attrage,Heliopolis,Yes,No,No,No,2015,No,low
610000.0,Black,90000.0,Kia,Forte,Port Said,No,No,No,No,2009,No,mid
1350000.0,Dark grey,120000.0,Hyundai,Tucson GDI,Cairo,Yes,Yes,Yes,Yes,2020,Yes,high
200000.0,Black,300000.0,Mitsubishi,Lancer Crystala,Damanhur,No,Yes,Yes,Yes,1998,No,low
720000.0,Black,90200.0,Peugeot,301,Mohandessin,Yes,Yes,Yes,Yes,2022,Yes,mid
420000.0,Gray,180000.0,Subaru,Impreza,Ismailia,Yes,Yes,Yes,No,2008,No,low
95000.0,Gold,150000.0,Lada,2017,Alexandria,No,No,No,No,2010,No,low
360000.0,Dark red,97000.0,Chevrolet,N300,6 October,No,Yes,Yes,Yes,2018,No,low
280000.0,Silver,170000.0,Hyundai,Verna,El Manial,No,No,No,No,2010,No,low
685000.0,Dark grey,164000.0,Hyundai,Accent RB,Sohag,Yes,Yes,Yes,Yes,2021,Yes,mid
1100000.0,White,30000.0,Jetour,X70,Maadi,Yes,Yes,Yes,Yes,2022,Yes,mid
290000.0,Black,163000.0,Geely,Emgrand 7,6 October,No,No,No,No,2016,No,low
400000.0,Black,220000.0,Volkswagen,Passat,10th of Ramadan,No,Yes,Yes,Yes,2011,No,low
620000.0,White,75000.0,Chevrolet,T-Series,Giza,No,No,No,No,2021,No,mid
355000.0,Silver,202000.0,Speranza,Tiggo,6 October,No,Yes,Yes,Yes,2012,No,low
320000.0,Blue,128550.0,Audi,A4,Dakahlia,Yes,Yes,Yes,Yes,1998,Yes,low
355000.0,Black,265000.0,Volkswagen,Bora,Shobra,No,Yes,Yes,Yes,2002,No,low
110000.0,Silver,285000.0,Mercedes,200,Giza,No,No,No,No,1978,No,low
220000.0,Silver,168000.0,Opel,Corsa,Alexandria,No,No,No,No,2006,No,low
340000.0,Black,230000.0,Chevrolet,Optra,Alexandria,Yes,Yes,Yes,Yes,2011,Yes,low
525000.0,Dark blue,43000.0,Suzuki,Swift Dzire,Ismailia,No,Yes,Yes,Yes,2022,No,mid
95000.0,Red,200000.0,Hyundai,Excel,Sharqia,No,No,No,No,1996,No,low
320000.0,Blue,180000.0,Brilliance,FRV,Obour City,No,Yes,No,Yes,2015,No,low
295000.0,Dark red,250000.0,Geely,Emgrand 7,Heliopolis,No,No,No,No,2015,No,low
200000.0,Bronze,190000.0,Nissan,Sunny,Nasr city,No,Yes,No,No,2000,No,low
1000000.0,Red,87500.0,Renault,Megane,Mokattam,Yes,Yes,Yes,Yes,2020,Yes,mid
950000.0,Black,54000.0,Brilliance,V6,Cairo,Yes,Yes,Yes,Yes,2020,Yes,mid
580000.0,Silver,230000.0,BMW,316,Cairo,No,No,No,No,2007,No,mid
600000.0,Red,32000.0,Renault,Sandero Step Way,Maadi,Yes,No,No,No,2018,No,mid
335000.0,Silver,150000.0,Kia,Picanto,Damietta,No,No,No,No,2008,No,low
1300000.0,Red,25000.0,Renault,Kadjar,Tanta,Yes,Yes,Yes,Yes,2022,Yes,high
1100000.0,Black,380000.0,Dodge,Durango,Maadi,Yes,Yes,No,No,2007,No,mid
180000.0,White,20000.0,Chevrolet,Lanos,Cairo,No,No,No,No,2009,No,low
190000.0,Dark grey,250000.0,Speranza,A516,Giza,No,No,No,No,2009,No,low
680000.0,White,160000.0,Nissan,Qashqai,El Minya,Yes,No,No,Yes,2013,No,mid
425000.0,Silver,182000.0,Proton,Persona,Borg el arab,Yes,Yes,Yes,Yes,2012,Yes,low
600000.0,Red,159000.0,Kia,Rio,Giza,Yes,Yes,No,Yes,2015,No,mid
4100000.0,Gray,30000.0,BMW,740,Cairo,Yes,Yes,Yes,Yes,2019,Yes,high
475000.0,Silver,155000.0,Mitsubishi,Lancer Puma,Kafr el-Sheikh,Yes,Yes,Yes,Yes,2007,Yes,low
160000.0,Silver,50000.0,Lada,Niva,Faqous,No,No,No,No,2010,No,low
680000.0,White,100000.0,Renault,Kadjar,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2017,Yes,mid
550000.0,Black,167000.0,Skoda,Rapid,Minya Al Qamh,No,No,No,No,2015,No,mid
650000.0,Silver,98000.0,Hyundai,Avante,El Wadi El Gedid,No,No,No,No,2007,No,mid
980000.0,Brown,73000.0,Kia,Cerato,Damietta,Yes,Yes,Yes,Yes,2018,Yes,mid
650000.0,Silver,197000.0,Kia,Soul,Dikirnis,Yes,Yes,Yes,Yes,2010,Yes,mid
1800000.0,Dark grey,52000.0,Hyundai,Tucson,Sohag,Yes,Yes,Yes,Yes,2022,Yes,high
375000.0,Red,235000.0,Daihatsu,SIRION,Monufia,Yes,Yes,No,Yes,2008,No,low
500070.0,Gray,245000.0,Kia,Forte,Mansoura,Yes,Yes,No,Yes,2009,No,mid
980000.0,Silver,125000.0,Hyundai,Elantra CN7,Alexandria,Yes,Yes,Yes,Yes,2021,Yes,mid
1050000.0,Black,16500.0,Opel,Astra,Cairo,Yes,Yes,Yes,Yes,2020,Yes,mid
545000.0,Gray,145000.0,Kia,Soul,Al Shorouk,Yes,Yes,Yes,Yes,2010,Yes,mid
560000.0,Gold,185000.0,Skoda,Fantasia,6 October,No,No,No,No,2012,No,mid
950000.0,Dark grey,210000.0,Nissan,Qashqai,Giza,Yes,Yes,Yes,Yes,2018,Yes,mid
285000.0,Black,300000.0,Skoda,Octavia A4,Damanhur,No,Yes,No,Yes,1999,No,low
1750000.0,White,16.0,Peugeot,3008,Faqous,Yes,Yes,Yes,Yes,2022,Yes,high
1050000.0,Mocha,87000.0,Hyundai,IX 35,Shobra,Yes,Yes,Yes,Yes,2015,Yes,mid
165000.0,Green,261000.0,Daewoo,Nubira 1,Cairo,No,No,No,No,1997,No,low
